x_transformed,x_real,Operator_mean_real,Operator_std_real,Operator_upper_real,Operator_lower_real,Operator_weight_mean,Operator_weight_min,Operator_weight_max,Operator_iterations,Operator_between_variance_norm,Operator_within_variance_norm,Operator_within_variance_real
-0.7631262525050102,0.1725336241518206,-0.0309142096242293,5.129054894866713e-06,-0.030904156861360634,-0.03092426238709797,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.7549098196392787,0.17582886711023185,-0.030874277839359095,5.120626542315283e-06,-0.030864241595757878,-0.030884314082960312,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.7466933867735472,0.17918704635799193,-0.030835404485645562,5.115446345563337e-06,-0.03082537839504341,-0.030845430576247713,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.7384769539078158,0.1826093639237728,-0.030797708873124073,5.1137722741437365e-06,-0.03078768606364161,-0.030807731682606535,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.7302605210420843,0.18609704479395398,-0.03076124061763847,5.115476143459816e-06,-0.030751214468633516,-0.030771266766643424,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.7220440881763528,0.18965133735109493,-0.030725911821327317,5.11978660160947e-06,-0.030715877223979633,-0.030735946418675,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.7138276553106214,0.19327351382078184,-0.03069161308521889,5.1258746615914744e-06,-0.030681566555492906,-0.030701659614944875,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.7056112224448899,0.19696487072700897,-0.030658230196290014,5.1329572188903725e-06,-0.030648169785006802,-0.030668290607573225,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.6973947895791585,0.20072672935625688,-0.030625644406369928,5.140320013094434e-06,-0.030615569564275254,-0.030635719248464602,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.6891783567134271,0.20456043623043474,-0.030593732501293984,5.147335608502286e-06,-0.03058364390888498,-0.03060382109370299,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.6809619238476956,0.20846736358885526,-0.030562366729595544,5.1534768075718134e-06,-0.03055226610065754,-0.03057246735853355,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
