x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7
0.3050100200400798,1.0924611266429063,0.979139484003794,0.8171779419638734,0.655117401771559,0.5881873206146528,0.5813724959184512,0.5811752233024072
0.3132264529058113,1.082750579745306,0.9694088625975339,0.8074186296711902,0.645329381055297,0.5783874434827717,0.5715714115656527,0.5713741040034964
0.3214428857715428,1.073438482191929,0.9600052646217192,0.7978842574745811,0.6356641547028296,0.5686681751083479,0.5618466406294585,0.5616491737815094
0.3296593186372742,1.0650629424381752,0.9513600543336745,0.7888536287037177,0.626247871864099,0.5590926193335269,0.552254867675164,0.552056931379274
0.3378757515030057,1.0566694207269256,0.9427445955838921,0.779920973131162,0.6169978255838576,0.549711492496608,0.5428603942084578,0.5426620715600657
0.3460921843687372,1.047313273624212,0.9334408514449718,0.7706921243487312,0.6078439179373147,0.5405885351128559,0.5337405881822354,0.5335423567579864
0.3543086172344685,1.0377198202415179,0.9240456574124247,0.7615802865165169,0.5990156095054404,0.5318773227103581,0.5250412985041544,0.524843412213807
0.3625250501002,1.0290916860591177,0.9155328201917375,0.7532322340031163,0.5908324424231243,0.5237622523730667,0.5169331617813409,0.5167354762022853
0.3707414829659314,1.0219068021043811,0.9083138041872141,0.7459644357952314,0.583515832194009,0.5164254830568691,0.5095943398657421,0.5093965948689212
0.3789579158316629,1.0162220638420947,0.90247324973765,0.7399011857565588,0.5772297504447043,0.5100473730787354,0.503206859568079,0.5030088433232761
0.3871743486973944,1.0117863328390828,0.897854117591645,0.7350199330549452,0.5720862169676522,0.5047955191335104,0.4979439764265816,0.4977456409133458
0.3953907815631259,1.0081233795509186,0.8941210885726482,0.7311867504098543,0.5681528194780827,0.5008207334832814,0.49396497663146405,0.4937665191289734
0.4036072144288574,1.0046247727247024,0.8908136299653076,0.7281524846328173,0.5653919135190498,0.4981727235739736,0.4913284618044044,0.49113033705661363
0.4118236472945888,1.0006662974861922,0.8874390670955508,0.7256124609160156,0.5636869390629313,0.49681261971202445,0.49000347268610284,0.4898063644248176
0.4200400801603203,0.9964758150254311,0.8841201393871708,0.7235391765673722,0.5628600594670662,0.4965004981884132,0.48974376385888657,0.48954817281780766
0.4282565130260518,0.9925002430864853,0.8811209678810502,0.7219354959495405,0.56265272272409,0.4968698435221234,0.4901718269946691,0.4899779356912855
0.4364729458917831,0.9879464572704971,0.8777185652438722,0.7201786730160806,0.5625424853464056,0.4974396366117511,0.4908108608254211,0.4906189738732493
0.4446893787575146,0.9819997343722056,0.8731784186700802,0.7176488332575389,0.5620241811927265,0.4977520852195012,0.4912078967269136,0.49101845837136243
0.452905811623246,0.9751838639168364,0.8678479007907955,0.7144412107766362,0.5609407517190054,0.49754593537347275,0.491091071542815,0.4909042189191823
0.4611222444889775,0.9679588890668399,0.8620487046973799,0.71067976599573,0.5592183038155276,0.49666558158077007,0.49029645982069453,0.490112089221666
0.469338677354709,0.96034257596424,0.8557835277197325,0.7063456595991904,0.5568164483569706,0.4950617347672616,0.4887738662931236,0.4885918477792907
0.4775551102204405,0.9522708852607381,0.8490083263451432,0.7014234265196133,0.5537483161896639,0.49275933572897,0.48654943424587865,0.4863696726869895
0.485771543086172,0.9434524685528424,0.8415107335589653,0.6958135815117296,0.5500273728361111,0.48981849801292615,0.4836880269305193,0.48351056468872716
