x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20
0.2967935871743483,1.3973551120580465,1.2181628433490277,1.1534957345808814,1.1257284756233699,1.1202141935531358,1.1195457528535355,1.1194974608147994,1.1195148718251475,1.1195332159749087,1.1195462350785943,1.1195547739961853,1.119560223575206,1.1195636590135274,1.1195658110076292,1.1195671542773296,1.1195679910212486,1.1195685116041014,1.1195688352462645,1.1195690363608146,1.1195691613006296
0.3050100200400798,1.3893809218528501,1.2108893969323336,1.1456099619016893,1.1175628053821547,1.111988145339308,1.1113092031899487,1.111257971958988,1.111274060164269,1.1112916778843054,1.111304270616412,1.1113125526333287,1.1113178454380166,1.1113211845321362,1.1113232770768697,1.1113245835735286,1.1113253975373008,1.111325903995474,1.1113262188748125,1.1113264145511024,1.1113265361151776
0.3132264529058113,1.3803631236100005,1.20352902728543,1.1379107133598199,1.1096794750417345,1.1040358527780343,1.103325425479803,1.103257075071035,1.1032632324021998,1.103274919100273,1.10328391360837,1.1032899926629878,1.1032939293410011,1.103296430831323,1.1032980049774668,1.1032989902296397,1.1032996049676376,1.1032999878126653,1.1033002259711313,1.103300374021555,1.1033004660176142
0.3214428857715428,1.3707881511128062,1.1961362928939596,1.1304231136174518,1.1020975975194152,1.0963775722998241,1.0956166018590063,1.0955182222459263,1.0955066071008268,1.0955076206244487,1.0955101265907667,1.0955122292541266,1.0955137168094766,1.0955147051561993,1.0955153426395847,1.0955157473917387,1.0955160020979362,1.095516161545783,1.0955162610486282,1.0955163230247345,1.0955163615819483
0.3296593186372742,1.3609097294833705,1.1887414442467426,1.123154147421111,1.0948183124429034,1.0890163712555887,1.0881882925357724,1.0880485884953857,1.088012331394899,1.0879985159555223,1.0879920000728824,1.0879885718529088,1.0879866521841592,1.087985535206133,1.0879848693691103,1.0879844663512737,1.0879842200582495,1.0879840686349151,1.0879839751879652,1.087983917384448,1.0879838815767653
0.3378757515030057,1.3510423770320317,1.1813784335376125,1.116092404515152,1.0878161365007561,1.0819289676689228,1.0810211184485146,1.0808313852258853,1.080765183668656,1.0807333299183322,1.0807158354279582,1.0807056754927529,1.0806996084319251,1.0806959286321667,1.080693676202909,1.0806922898289644,1.0806914336260944,1.0806909037493413,1.0806905754049025,1.0806903717809857,1.0806902454408849
0.3460921843687372,1.3412671072498732,1.1740577728345838,1.1092124877515999,1.0810529322150368,1.0750798704097366,1.0740836097922375,1.0738377862946222,1.0737379346458245,1.0736857975289917,1.0736559550956053,1.0736382229545474,1.073627490389664,1.0736209275055106,1.0736168901778511,1.0736143975251355,1.073612855166341,1.0736118995228736,1.0736113069138635,1.0736109392386541,1.0736107110473911
0.3543086172344685,1.3317166371351399,1.1667958648333323,1.1024848424431766,1.0744820424182961,1.0684234080290527,1.0673333622670345,1.0670276226189244,1.0668917754540788,1.066817932915475,1.0667748749177264,1.066749037949459,1.0667333115239583,1.0667236625770735,1.066717714663421,1.066714037821443,1.0667117609801207,1.0667103495814272,1.0667094740940752,1.0667089308122364,1.0667085935956093
0.3625250501002,1.3223583544882003,1.159594392211112,1.095871435481598,1.0680488927024157,1.061905942622976,1.0607198382491307,1.0603524797982504,1.0601795844526847,1.0600833968640495,1.0600267327477484,1.0599925511089179,1.059971682932635,1.059958856492409,1.059950941373664,1.0599460452443108,1.0599430121491458,1.0599411314850893,1.0599399647336212,1.059939240639276,1.0599387911651723
0.3707414829659314,1.313255411299865,1.1524778402618288,1.0893420605297526,1.0617016120078082,1.055476537596211,1.054195944138927,1.0537679123970005,1.0535585302137727,1.0534403350138781,1.0533702700019127,1.053327869486146,1.0533019370465095,1.0532859809903905,1.053276128304783,1.0532700312569183,1.053266253300639,1.0532639104403945,1.0532624568124516,1.05326155462936,1.0532609945888174
0.3789579158316629,1.3043972594528521,1.1454713179727791,1.082868025976387,1.055389396290088,1.049085557198729,1.0477161220688227,1.047231160515448,1.046987557060268,1.0468487232576669,1.0467660915759223,1.046715984006639,1.0466853027400598,1.0466664120246885,1.0466547424798112,1.046647519332148,1.046643042921758,1.0466402666619574,1.0466385440312478,1.0466374748552179,1.046636811137098
