x_real,mean_real,std_real,1sig_upper_real,1sig_lower_real,2sig_upper_real,2sig_lower_real,sample_0_real,sample_1_real,mean_norm,std_norm,1sig_upper_norm,1sig_lower_norm,2sig_upper_norm,2sig_lower_norm,sample_0_norm,sample_1_norm
0.3101581266906392,-0.028679625969726168,0.0008222193506453555,-0.027857406619080812,-0.029501845320371523,-0.027035187268435457,-0.03032406467101688,-0.022839530826677775,-0.02871794862129419,1.344021658717689,0.04589937418120752,1.3899210328988965,1.2981222845364815,1.435820407080104,1.252222910355274,1.7402350868273668,1.3414217097819103
0.3160818785701192,-0.028621158306866498,0.0008225980371438412,-0.027798560269722657,-0.02944375634401034,-0.026975962232578816,-0.03026635438115418,-0.022816623968282566,-0.028659247608756887,1.341286218349207,0.04604925219969099,1.3873354705488978,1.295236966149516,1.433384722748589,1.2491877139498249,1.7384897217841513,1.3386797725480883
0.3221187689850648,-0.028561840450711223,0.0008162093606256857,-0.027745631090085536,-0.02937804981133691,-0.026929421729459852,-0.030194259171962595,-0.022807453704687557,-0.02859960068455228,1.3385137055887457,0.04595498111056324,1.384468686699309,1.2925587244781824,1.4304236678098723,1.2466037433676191,1.7377910027699737,1.3358936515717992
0.32827095878361184,-0.028501742761345927,0.0008033942095676632,-0.027698348551778263,-0.02930513697091359,-0.026894954342210602,-0.030108531180481252,-0.022812832107508868,-0.02853907334166158,1.3357075630604869,0.04564574446805548,1.3813533075285425,1.2900618185924313,1.4269990519965978,1.244416074124376,1.7382008047651094,1.3330664060446311
0.33454065008422634,-0.02844092035658254,0.0007851569054794706,-0.027655763451103068,-0.02922607726206201,-0.026870606545623597,-0.030011234167541482,-0.022832147286415836,-0.028477725074798125,1.3328702477175374,0.04517764943878518,1.3780478971563226,1.2876925982787522,1.4232255465951078,1.242514948839967,1.7396725054010522,1.3302008149777569
0.3409300870639314,-0.02837941307899877,0.0007631965947047915,-0.027616216484293975,-0.02914260967370356,-0.026853019889589186,-0.02990580626840835,-0.022863343727037248,-0.028415609476252997,1.330003225523068,0.04463268302975415,1.3746359085528221,1.285370542493314,1.4192685915825765,1.2407378594635596,1.7420494868270495,1.3272993816789054
0.34744155676158955,-0.02831724515182239,0.0007399417228731601,-0.027577303428949228,-0.02905718687469555,-0.02683736170607607,-0.02979712859756871,-0.022902855957086972,-0.028352774324803497,1.3271069426264899,0.04411535162365524,1.371222294250145,1.2829915910028347,1.4153376458738003,1.2388762393791795,1.7450600814672428,1.324364337905295
0.35407738989652693,-0.028254424513759018,0.0007185265111490413,-0.027535898002609978,-0.02897295102490806,-0.026817371491460934,-0.029691477536057102,-0.022945494008312427,-0.02828926166777375,1.3241807722776462,0.04374461957082549,1.3679253918484717,1.2804361527068207,1.4116700114192973,1.2366915331359951,1.748308844908995,1.321397647696703
0.3608399617027919,-0.02819094181562027,0.000702602395705626,-0.027488339419914645,-0.028893544211325894,-0.026785737024209017,-0.029596146607031523,-0.02298427803197803,-0.028225107896330422,1.321222936170372,0.043638532264301574,1.3648614684346736,1.2775844039060704,1.4085000006989752,1.2339458716417688,1.7512639545959412,1.318401010892546
0.3677316927793485,-0.028126774929852758,0.0006956200852517008,-0.027431154844601055,-0.02882239501510446,-0.026735534759349356,-0.02951801510035616,-0.023010978744334394,-0.02816034473820494,1.3182308189631364,0.04388430591898208,1.3621151248821186,1.2743465130441542,1.4059994308011006,1.2304622071251723,1.7532983885271127,1.315375909502151
0.37475504995650594,-0.0280619724178081,0.0006968227175569835,-0.02736514970025112,-0.028758795135365084,-0.026668326982694134,-0.02945561785292207,-0.023026875824264745,-0.0280950126761668,1.3152069349357003,0.04443388913659837,1.3596408240722986,1.270773045799102,1.404074713208897,1.2263391566625035,1.7545096505483353,1.312324234484605
0.38191254717889844,-0.027996634360491435,0.0007022285384054329,-0.027294405822086,-0.02869886289889687,-0.02659217728368057,-0.0294010914373023,-0.023040271304743107,-0.028029157970086416,1.3121575546357056,0.04514712581610923,1.3573046804518147,1.2670104288195965,1.402451806267924,1.2218633030034871,1.755530305714602,1.3092481466486503
