x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12
-0.3232464929859721,1.5020671971327604,1.4996906112666553,1.4954152042984845,1.4876906109869878,1.4734747220666453,1.4464005795961121,1.3952803643089668,1.313005212225994,1.2343345025056567,1.2115941122094631,1.2090920194450865,1.2090507106682606
-0.3130260521042086,1.4927559363508018,1.4903289489338087,1.485963449846958,1.4780780414323171,1.4635727556507698,1.4359739482709901,1.3839788334103391,1.3009214314438267,1.2247759848135302,1.2072587063102582,1.2051818413171485,1.205140127633761
-0.3028056112224451,1.4894765328541153,1.4870035727096964,1.482555711818285,1.4745226514608767,1.4597495802073666,1.431656735260252,1.3787998460112167,1.294719039127069,1.2190796548160052,1.2032189328490266,1.2012178320242162,1.201174808035111
-0.2925851703406815,1.4941943812932625,1.491680587408519,1.487159220569241,1.4789931908103469,1.463974977265259,1.435413526580222,1.3816660088045691,1.29608783878517,1.2180367889199448,1.1993419178548017,1.1971876411604383,1.1971447030155136
-0.282364729458918,1.5056033467886087,1.503053870213936,1.4984679095165363,1.4901838121663586,1.4749438747355312,1.4459422412661245,1.391287363890148,1.3038037528355912,1.2209387692739682,1.195794643677886,1.1930839372999493,1.1930399823709945
-0.2721442885771544,1.51895163758425,1.5163704628875079,1.5117269302861704,1.503336958339825,1.4878960687246605,1.4584870954310751,1.4029575240473369,1.3134719128948544,1.225131117699933,1.192743505407645,1.1889095369480256,1.1888515460075535
-0.261923847695391,1.5256331876203153,1.5230206098944528,1.518320238989455,1.509826405866921,1.4941904694836607,1.464394223205108,1.4080638954978024,1.3169008942463845,1.2249294444956451,1.1892055325018527,1.1846426374792824,1.1845674671476867
-0.2517034068136274,1.5196509149255009,1.5170042928463827,1.5122427735885633,1.5036387887458629,1.487801064403171,1.4576240722167249,1.4005851350080762,1.3083293477914597,1.216085196355399,1.1837651341780577,1.1802232498100202,1.1801700079160615
-0.2414829659318639,1.5095168489999686,1.5068390706766948,1.5020217794794868,1.4933179690162706,1.4772995107777827,1.4467901775953682,1.3891706643644859,1.2962331102871294,1.2052353065583714,1.1782684724422088,1.1756924144176246,1.1756470341510223
-0.2312625250501003,1.5025212606648417,1.4998186258000132,1.4949568187886517,1.4861732583688219,1.470010247736105,1.439234511170275,1.3811492577639337,1.2876655606822525,1.197440055400265,1.173262155121153,1.171024435619132,1.1709785110703168
-0.2210420841683368,1.5018599956612864,1.4991389009748575,1.4942438793194983,1.485400287022009,1.4691268027522832,1.4381407656394467,1.379661091705938,1.2855577886507306,1.194556608511807,1.1686582959391534,1.166189426967216,1.1661435894311984
-0.2108216432865733,1.506808513647563,1.504072686484466,1.4991509631736941,1.4902584537252999,1.4738928689006574,1.44272320817608,1.3838660661992406,1.2889886711668497,1.1957563676831902,1.1645171510075767,1.1611729246345617,1.1611225802899345
-0.2006012024048098,1.5126331358463092,1.5098804977914255,1.5049282915375903,1.4959798901792025,1.4795088901409745,1.4481283185052407,1.388833743985746,1.2930397548209056,1.1972192699602642,1.1605830250361002,1.155969211460078,1.155896250661863
-0.1903807615230462,1.5110939013104399,1.508313387035002,1.5033109896157557,1.4942717609505591,1.477633105627226,1.4459311713411804,1.3860199938483326,1.2891730084665576,1.1919353605464742,1.154937622092448,1.150507400711423,1.1504382399474173
-0.1801603206412827,1.5029678400439335,1.500152327140398,1.4950871121851643,1.485934877087404,1.46908971941076,1.4370002439491183,1.3763771674145944,1.2784810847908832,1.1810820178738173,1.1479278955217491,1.1447765546030242,1.1447273775144295
-0.1699398797595191,1.4954462021403858,1.492602026393197,1.4874853758836024,1.4782406444364475,1.461226608816712,1.4288208361473171,1.3676205622692303,1.2688995211644118,1.171537218168062,1.1412775365392942,1.1387900434832963,1.1387441047312035
-0.1597194388777557,1.4915090863118678,1.4886520530092524,1.4835122745479379,1.4742257644540975,1.4571349042130675,1.4245831148420343,1.363109588706841,1.263965216588478,1.166244291248453,1.1352245639404173,1.1325094472105304,1.1324630353571215
-0.1494989979959922,1.4897501530003243,1.486902024523773,1.4817781476847867,1.4725199668527,1.4554800568507515,1.423020682886284,1.361706294420522,1.2627439133399263,1.164487252364381,1.1297029995637622,1.125916429365097,1.125860261562915
-0.1392785571142286,1.484280430581209,1.4814655765676155,1.4764014381281156,1.467250777116943,1.4504074973375805,1.418317732401053,1.3576841963094541,1.2597338081084242,1.161715386704685,1.1238765021834654,1.1189908287599208,1.1189110923847754
-0.1290581162324651,1.4677611377906858,1.4650030944855008,1.4600411828920814,1.4510753091978739,1.4345723245885675,1.4031314681844131,1.3437244896453917,1.2477516732838239,1.1517363546880501,1.1156628231429944,1.1116429706715756,1.1115828684692828
-0.1188376753507016,1.4456813556807253,1.4430005978469453,1.4381778087657302,1.4294635950671881,1.4134246225375948,1.3828708601051602,1.325149691540224,1.2319447405235142,1.1391334525559,1.1067693799351854,1.103897840699341,1.1038525818997045
-0.1086172344689381,1.4246953428633384,1.4221056887604477,1.4174468305022314,1.409028927982977,1.3935356671027423,1.364022802469235,1.3082732013982694,1.2182796387974604,1.128893338375058,1.098416288468232,1.0957354641531836,1.095691494881633
-0.0983967935871745,1.4071478328310243,1.4046523728896652,1.400162927164451,1.3920509749294283,1.3771203980292348,1.3486777913446033,1.2949459801738457,1.208196324206818,1.1218471502540954,1.09059990248398,1.0871210515564778,1.0870686329264734
-0.0881763527054111,1.3913425835109785,1.3889293797314683,1.3845878504994866,1.3767429426798958,1.3623032371194628,1.3347932688024806,1.2828160457275273,1.198867646414412,1.1149732658234155,1.0824432218800215,1.0780251758102204,1.077952805233643
